University Name,Major Name,Source URL
University of London,Global MBA,https://london.ac.uk/study/where-to-study/vietnam
University of Medicine and Pharmacy at Ho Chi Minh City,Dental Prosthetics,https://ump.edu.vn/tuyen-sinh-2020/cac-nganh-dao-tao/ky-thuat-phuc-hinh-rang
University of Medicine and Pharmacy at Ho Chi Minh City,Medical Imaging Technology,https://ump.edu.vn/tuyen-sinh-2020/cac-nganh-dao-tao/ky-thuat-hinh-anh-y-hoc
University of Medicine and Pharmacy at Ho Chi Minh City,Medical Laboratory Technology,https://ump.edu.vn/tuyen-sinh-2020/cac-nganh-dao-tao/ky-thuat-xet-nghiem-y-hoc
University of Medicine and Pharmacy at Ho Chi Minh City,Medicine,https://ump.edu.vn/tuyen-sinh-2020/cac-nganh-dao-tao/y-khoa
University of Medicine and Pharmacy at Ho Chi Minh City,Midwifery,https://ump.edu.vn/tuyen-sinh-dao-tao/dai-hoc/dao-tao/nganh-hoc-chuan-dau-ra
University of Medicine and Pharmacy at Ho Chi Minh City,Nursing,https://ump.edu.vn/tuyen-sinh-2020/cac-nganh-dao-tao/dieu-duong
University of Medicine and Pharmacy at Ho Chi Minh City,"Nursing, major in Anesthesia and Resuscitation",https://ump.edu.vn/tuyen-sinh-2020/cac-nganh-dao-tao/dieu-duong-chuyen-nganh-gay-me-hoi-suc
University of Medicine and Pharmacy at Ho Chi Minh City,"Nursing, major in Midwifery",https://ump.edu.vn/tuyen-sinh-2020/cac-nganh-dao-tao/dieu-duong-chuyen-nganh-ho-sinh
University of Medicine and Pharmacy at Ho Chi Minh City,Nutrition,https://ump.edu.vn/tuyen-sinh-2020/cac-nganh-dao-tao/dinh-duong
University of Medicine and Pharmacy at Ho Chi Minh City,Odonto-Stomatology,https://ump.edu.vn/tuyen-sinh-2020/cac-nganh-dao-tao/rang-ham-mat
University of Medicine and Pharmacy at Ho Chi Minh City,Pharmaceutical Chemistry,https://ump.edu.vn/tuyen-sinh-dao-tao/dai-hoc/dao-tao/nganh-hoc-chuan-dau-ra
University of Medicine and Pharmacy at Ho Chi Minh City,Pharmacy,https://ump.edu.vn/tuyen-sinh-2020/cac-nganh-dao- tao/duoc-hoc
University of Medicine and Pharmacy at Ho Chi Minh City,Preventive Medicine,https://ump.edu.vn/tuyen-sinh-2020/cac-nganh-dao-tao/y-hoc-du-phong
University of Medicine and Pharmacy at Ho Chi Minh City,Public Health,https://ump.edu.vn/tuyen-sinh-2020/cac-nganh-dao-tao/y-te-cong-cong
University of Medicine and Pharmacy at Ho Chi Minh City,Rehabilitation Technology,https://ump.edu.vn/tuyen-sinh-2020/cac-nganh-dao-tao/ky-thuat-phuc-hoi-chuc-nang
University of Medicine and Pharmacy at Ho Chi Minh City,Social Work,https://ump.edu.vn/tuyen-sinh-dao-tao/dai-hoc/dao-tao/nganh-hoc-chuan-dau-ra
University of Medicine and Pharmacy at Ho Chi Minh City,Traditional Medicine,https://ump.edu.vn/tuyen-sinh-2020/cac-nganh-dao-tao/y-hoc-co-truyen
University of Science and Technology of Hanoi,Advanced Materials Science and Nanotechnology,https://usth.edu.vn/en/training/bachelor/
University of Science and Technology of Hanoi,Aeronautical Engineering,https://usth.edu.vn/en/training/bachelor/
University of Science and Technology of Hanoi,Applied Environmental Sciences,https://usth.edu.vn/en/training/bachelor/
University of Science and Technology of Hanoi,Applied Mathematics,https://usth.edu.vn/en/training/bachelor/
University of Science and Technology of Hanoi,Automotive Engineering,https://usth.edu.vn/en/training/bachelor/
University of Science and Technology of Hanoi,Biotechnology – Drug discovery,https://usth.edu.vn/en/training/bachelor/
University of Science and Technology of Hanoi,Chemistry,https://usth.edu.vn/en/training/bachelor/
University of Science and Technology of Hanoi,Cyber Security,https://usth.edu.vn/en/training/bachelor/
University of Science and Technology of Hanoi,Data Science,https://usth.edu.vn/en/training/bachelor/
University of Science and Technology of Hanoi,Double Bachelor's degree program in Biotechnology – Drug discovery,https://usth.edu.vn/en/training/bachelor/
University of Science and Technology of Hanoi,Double Bachelor's degree program in Chemistry,https://usth.edu.vn/en/training/bachelor/
University of Science and Technology of Hanoi,Double Bachelor's degree program in Information and Communication Technology,https://usth.edu.vn/en/training/bachelor/
University of Science and Technology of Hanoi,Electrical Engineering and Renewable Energy,https://usth.edu.vn/en/training/bachelor/
University of Science and Technology of Hanoi,Food Science and Technology,https://usth.edu.vn/en/training/bachelor/
University of Science and Technology of Hanoi,Information and Communication Technology,https://usth.edu.vn/en/training/bachelor/
University of Science and Technology of Hanoi,Master in Advanced Materials Science and Nanotechnology,https://usth.edu.vn/en/training/master/
University of Science and Technology of Hanoi,Master in Applied Environmental Sciences,https://usth.edu.vn/en/training/master/
University of Science and Technology of Hanoi,Master in Applied Mathematics,https://usth.edu.vn/en/training/master/
University of Science and Technology of Hanoi,Master in Food Safety and Quality Assurance,https://usth.edu.vn/en/training/master/
University of Science and Technology of Hanoi,Master in Information and Communication Technology,https://usth.edu.vn/en/training/master/
University of Science and Technology of Hanoi,Master in Medical Biotechnology – Plant Biotechnology – Pharmacology,https://usth.edu.vn/en/training/master/
University of Science and Technology of Hanoi,Master in SPACE: Earth Observation – Astrophysics – Satellite Technologies,https://usth.edu.vn/en/training/master/
University of Science and Technology of Hanoi,Master of Science Aeronautics – International Air Transport Operations Management,https://usth.edu.vn/en/training/master/
University of Science and Technology of Hanoi,Mechatronics Engineering Technology,https://usth.edu.vn/en/training/bachelor/
University of Science and Technology of Hanoi,Medical Science and Technology,https://usth.edu.vn/en/training/bachelor/
University of Science and Technology of Hanoi,Pharmacy,https://usth.edu.vn/en/training/bachelor/
University of Science and Technology of Hanoi,Semiconductor and IC Technology,https://usth.edu.vn/en/training/bachelor/
University of Science and Technology of Hanoi,Space Science and Satellite Technology,https://usth.edu.vn/en/training/bachelor/
University of Staffordshire,BA (Hons) Contemporary Creative Practice: Animation,https://www.buv.edu.vn/undergraduate/ba-hons-contemporary-creative-practice/
University of Staffordshire,BA (Hons) Contemporary Creative Practice: Graphic Design,https://www.buv.edu.vn/undergraduate/ba-hons-contemporary-creative-practice/
University of Staffordshire,BA (Hons) Contemporary Creative Practice: Illustration,https://www.buv.edu.vn/undergraduate/ba-hons-contemporary-creative-practice/
University of Staffordshire,BA (Hons) Contemporary Creative Practice: Photography,https://www.buv.edu.vn/undergraduate/ba-hons-contemporary-creative-practice/
University of Staffordshire,BA (Hons) Events Management,https://www.buv.edu.vn/undergraduate/ba-hons-events-management/
University of Staffordshire,BA (Hons) Finance and Economics,https://www.buv.edu.vn/undergraduate/bachelor-in-finance-and-economics/
University of Staffordshire,BA (Hons) Games Art,https://www.buv.edu.vn/undergraduate/ba-hons-games-art/
University of Staffordshire,BA (Hons) International Tourism Management,https://www.buv.edu.vn/undergraduate/ba-hons-international-tourism-management/
University of Staffordshire,BA (Hons) Marketing Management,https://www.buv.edu.vn/undergraduate/ba-hons-marketing-management/
University of Staffordshire,BSc (Hons) Accounting and Finance,https://www.buv.edu.vn/undergraduate/bsc-hons-accounting-and-finance/
University of Staffordshire,BSc (Hons) Computer Games Design and Programming,https://www.buv.edu.vn/undergraduate/bsc-hons-computer-games-design-and-programming/
University of Staffordshire,BSc (Hons) Computer Science: Cloud Technologies,https://www.buv.edu.vn/undergraduate/bsc-hons-computer-science/
University of Staffordshire,BSc (Hons) Computer Science: Cyber Security,https://www.buv.edu.vn/undergraduate/bsc-hons-computer-science/
University of Staffordshire,BSc (Hons) Digital Social Media Marketing,https://www.buv.edu.vn/undergraduate/bsc-hons-digital-social-media-marketing/
University of Staffordshire,BSc (Hons) International Business Management,https://www.buv.edu.vn/undergraduate/bsc-hons-international-business-management/
University of Staffordshire,Master of Business Administration (MBA),https://www.buv.edu.vn/postgraduate/master-of-business-administration-mba/
University of Stirling,Accounting and Finance,https://www.stir.ac.uk/courses/by-subject/accounting-and-finance/
University of Stirling,Aquaculture,https://www.stir.ac.uk/courses/by-subject/aquaculture/
University of Stirling,Biology,https://www.stir.ac.uk/courses/by-subject/biology/
University of Stirling,Business and Management,https://www.stir.ac.uk/courses/by-subject/business-and-management/
University of Stirling,Computer Science and Software Engineering,https://www.stir.ac.uk/courses/by-subject/computer-science-and-software-engineering/
University of Stirling,Criminology,https://www.stir.ac.uk/courses/by-subject/criminology/
University of Stirling,Data Science and Data Analytics,https://www.stir.ac.uk/courses/by-subject/data-science-and-data-analytics/
University of Stirling,Economics,https://www.stir.ac.uk/courses/by-subject/economics/
University of Stirling,English and Literature,https://www.stir.ac.uk/courses/by-subject/english-and-literature/
University of Stirling,Environmental Science,https://www.stir.ac.uk/courses/by-subject/environmental-science/
University of Stirling,Film and Media Studies,https://www.stir.ac.uk/courses/by-subject/film-and-media-studies/
University of Stirling,Geography,https://www.stir.ac.uk/courses/by-subject/geography/
University of Stirling,Health and Allied Subjects,https://www.stir.ac.uk/courses/by-subject/health-and-allied-subjects/
University of Stirling,History,https://www.stir.ac.uk/courses/by-subject/history/
University of Stirling,Journalism and Publishing,https://www.stir.ac.uk/courses/by-subject/journalism-and-publishing/
University of Stirling,Languages and TESOL,https://www.stir.ac.uk/courses/by-subject/languages-and-tesol/
University of Stirling,Law,https://www.stir.ac.uk/courses/by-subject/law/
University of Stirling,Marketing and Public Relations (PR),https://www.stir.ac.uk/courses/by-subject/marketing-and-public-relations-pr/
University of Stirling,Mathematics,https://www.stir.ac.uk/courses/by-subject/mathematics/
University of Stirling,Nursing,https://www.stir.ac.uk/courses/by-subject/nursing/
University of Stirling,Philosophy,https://www.stir.ac.uk/courses/by-subject/philosophy/
University of Stirling,Politics,https://www.stir.ac.uk/courses/by-subject/politics/
University of Stirling,Psychology,https://www.stir.ac.uk/courses/by-subject/psychology/
University of Stirling,Social Studies,https://www.stir.ac.uk/courses/by-subject/social-studies/
University of Stirling,Sport,https://www.stir.ac.uk/courses/by-subject/sport/
University of Stirling,Teaching and Education,https://www.stir.ac.uk/courses/by-subject/teaching-and-education/
VNU University of Economics and Business,Accounting,https://ueb.edu.vn/
VNU University of Economics and Business,Business Administration,https://ueb.edu.vn/
VNU University of Economics and Business,Development Economics,https://ueb.edu.vn/
VNU University of Economics and Business,Economic Management,https://ueb.edu.vn/
VNU University of Economics and Business,Economics,https://ueb.edu.vn/
VNU University of Economics and Business,Finance and Banking,https://ueb.edu.vn/
VNU University of Economics and Business,International Economics,https://ueb.edu.vn/
VNU University of Economics and Business,"Joint Bachelor's Program in Business Administration (VNU-UEB and Troy University, USA)",https://ueb.edu.vn/
VNU University of Economics and Business,"Joint Bachelor's Program in Business Administration (VNU-UEB and University of St. Francis, USA)",https://ueb.edu.vn/
VNU University of Economics and Business,"Joint Master's Program in Business Administration (with Troy University and North Central University, US)",https://ueb.edu.vn/
VNU University of Economics and Business,"Master in Economic Expertise and Management of International Projects (with Paris 12 University, France)",https://ueb.edu.vn/
VNU University of Economics and Business,Master's Program in Accounting,https://ueb.edu.vn/
VNU University of Economics and Business,Master's Program in Business Administration,https://ueb.edu.vn/
VNU University of Economics and Business,Master's Program in Finance and Banking,https://ueb.edu.vn/
VNU University of Economics and Business,Master's Program in Financial Technology (FinTech),https://ueb.edu.vn/
VNU University of Economics and Business,Master's Program in International Economics,https://ueb.edu.vn/
VNU University of Economics and Business,Master's Program in Public Policy and Development,https://ueb.edu.vn/
VNU University of Economics and Business,Political Economy,https://ueb.edu.vn/
VNU University of Engineering and Technology,Communications and Computer Networks,https://e.uet.vnu.edu.vn/academic-programs/
VNU University of Engineering and Technology,Computer Science,https://e.uet.vnu.edu.vn/academic-programs/
VNU University of Engineering and Technology,Electronics Engineering,https://e.uet.vnu.edu.vn/academic-programs/
VNU University of Engineering and Technology,Electronics and Communication Engineering,https://e.uet.vnu.edu.vn/academic-programs/
VNU University of Engineering and Technology,Engineering Mechanics,https://e.uet.vnu.edu.vn/academic-programs/
VNU University of Engineering and Technology,Engineering Physics,https://e.uet.vnu.edu.vn/academic-programs/
VNU University of Engineering and Technology,Information Systems,https://e.uet.vnu.edu.vn/academic-programs/
VNU University of Engineering and Technology,Information Technology,https://e.uet.vnu.edu.vn/academic-programs/
VNU University of Engineering and Technology,Mechanics of Fluids,https://e.uet.vnu.edu.vn/academic-programs/
VNU University of Engineering and Technology,Mechanics of Solids,https://e.uet.vnu.edu.vn/academic-programs/
VNU University of Engineering and Technology,Mechatronics,https://e.uet.vnu.edu.vn/academic-programs/
VNU University of Engineering and Technology,Mechatronics Engineering,https://e.uet.vnu.edu.vn/academic-programs/
VNU University of Engineering and Technology,Nano Materials and Devices,https://e.uet.vnu.edu.vn/academic-programs/
VNU University of Engineering and Technology,Nanobiotechnology,https://e.uet.vnu.edu.vn/academic-programs/
VNU University of Engineering and Technology,Software Engineering,https://e.uet.vnu.edu.vn/academic-programs/
VNU University of Engineering and Technology,Telecommunications Engineering,https://e.uet.vnu.edu.vn/academic-programs/
VNU University of Languages and International Studies,Arabic Language,https://ulis.vnu.edu.vn/dao-tao/dao-tao-dai-hoc/
VNU University of Languages and International Studies,Arabic Language and Arabophone Cultures,https://ulis.vnu.edu.vn/dao-tao/dao-tao-dai-hoc/
VNU University of Languages and International Studies,Business Administration,https://ulis.vnu.edu.vn/dao-tao/dao-tao-dai-hoc/
VNU University of Languages and International Studies,Chinese Language,https://ulis.vnu.edu.vn/dao-tao/dao-tao-dai-hoc/
VNU University of Languages and International Studies,Chinese Language Education,https://ulis.vnu.edu.vn/dao-tao/dao-tao-dai-hoc/
VNU University of Languages and International Studies,Chinese Language and Sinophone Cultures,https://ulis.vnu.edu.vn/dao-tao/dao-tao-dai-hoc/
VNU University of Languages and International Studies,English Language,https://ulis.vnu.edu.vn/dao-tao/dao-tao-dai-hoc/
VNU University of Languages and International Studies,English Language Education,https://ulis.vnu.edu.vn/dao-tao/dao-tao-dai-hoc/
VNU University of Languages and International Studies,English Language and Anglophone Cultures,https://ulis.vnu.edu.vn/dao-tao/dao-tao-dai-hoc/
VNU University of Languages and International Studies,French Language,https://ulis.vnu.edu.vn/dao-tao/dao-tao-dai-hoc/
VNU University of Languages and International Studies,French Language Education,https://ulis.vnu.edu.vn/dao-tao/dao-tao-dai-hoc/
VNU University of Languages and International Studies,French Language and Francophone Cultures,https://ulis.vnu.edu.vn/dao-tao/dao-tao-dai-hoc/
VNU University of Languages and International Studies,German Language,https://ulis.vnu.edu.vn/dao-tao/dao-tao-dai-hoc/
VNU University of Languages and International Studies,German Language Education,https://ulis.vnu.edu.vn/dao-tao/dao-tao-dai-hoc/
VNU University of Languages and International Studies,German Language and Germanophone Cultures,https://ulis.vnu.edu.vn/dao-tao/dao-tao-dai-hoc/
VNU University of Languages and International Studies,Information Technology,https://ulis.vnu.edu.vn/dao-tao/dao-tao-dai-hoc/
VNU University of Languages and International Studies,International Economics,https://ulis.vnu.edu.vn/dao-tao/dao-tao-dai-hoc/
VNU University of Languages and International Studies,International Law,https://ulis.vnu.edu.vn/dao-tao/dao-tao-dai-hoc/
VNU University of Languages and International Studies,International Studies,https://ulis.vnu.edu.vn/dao-tao/dao-tao-dai-hoc/
VNU University of Languages and International Studies,Japanese Language,https://ulis.vnu.edu.vn/dao-tao/dao-tao-dai-hoc/
VNU University of Languages and International Studies,Japanese Language Education,https://ulis.vnu.edu.vn/dao-tao/dao-tao-dai-hoc/
VNU University of Languages and International Studies,Japanese Language and Japanophone Cultures,https://ulis.vnu.edu.vn/dao-tao/dao-tao-dai-hoc/
VNU University of Languages and International Studies,Korean Language,https://ulis.vnu.edu.vn/dao-tao/dao-tao-dai-hoc/
VNU University of Languages and International Studies,Korean Language Education,https://ulis.vnu.edu.vn/dao-tao/dao-tao-dai-hoc/
VNU University of Languages and International Studies,Korean Language and Koreanophone Cultures,https://ulis.vnu.edu.vn/dao-tao/dao-tao-dai-hoc/
VNU University of Languages and International Studies,Master of Chinese Language,https://ulis.vnu.edu.vn/dao-tao/dao-tao-sau-dai-hoc/
VNU University of Languages and International Studies,Master of English Language,https://ulis.vnu.edu.vn/dao-tao/dao-tao-sau-dai-hoc/
VNU University of Languages and International Studies,Master of English Language Teaching Methodology,https://ulis.vnu.edu.vn/dao-tao/dao-tao-sau-dai-hoc/
VNU University of Languages and International Studies,Master of French Language,https://ulis.vnu.edu.vn/dao-tao/dao-tao-sau-dai-hoc/
VNU University of Languages and International Studies,Master of German Language,https://ulis.vnu.edu.vn/dao-tao/dao-tao-sau-dai-hoc/
VNU University of Languages and International Studies,Master of International Studies,https://ulis.vnu.edu.vn/dao-tao/dao-tao-sau-dai-hoc/
VNU University of Languages and International Studies,Master of Japanese Language,https://ulis.vnu.edu.vn/dao-tao/dao-tao-sau-dai-hoc/
VNU University of Languages and International Studies,Master of Korean Language,https://ulis.vnu.edu.vn/dao-tao/dao-tao-sau-dai-hoc/
VNU University of Languages and International Studies,Master of Russian Language,https://ulis.vnu.edu.vn/dao-tao/dao-tao-sau-dai-hoc/
VNU University of Languages and International Studies,Master of Translation and Interpretation,https://ulis.vnu.edu.vn/dao-tao/dao-tao-sau-dai-hoc/
VNU University of Languages and International Studies,Russian Language,https://ulis.vnu.edu.vn/dao-tao/dao-tao-dai-hoc/
VNU University of Languages and International Studies,Russian Language Education,https://ulis.vnu.edu.vn/dao-tao/dao-tao-dai-hoc/
VNU University of Languages and International Studies,Russian Language and Russophone Cultures,https://ulis.vnu.edu.vn/dao-tao/dao-tao-dai-hoc/
VNU University of Languages and International Studies,Tourism,https://ulis.vnu.edu.vn/dao-tao/dao-tao-dai-hoc/
VNU University of Languages and International Studies,Translation and Interpretation,https://ulis.vnu.edu.vn/dao-tao/dao-tao-dai-hoc/
VNU University of Science,Advanced Program in Chemistry,https://english.hus.vnu.edu.vn/
VNU University of Science,Advanced Program in Environmental Science,https://english.hus.vnu.edu.vn/
VNU University of Science,Applied Mathematics (Master's),https://english.hus.vnu.edu.vn/
VNU University of Science,Biology,https://english.hus.vnu.edu.vn/
VNU University of Science,Biopharmaceutical Science,https://english.hus.vnu.edu.vn/
VNU University of Science,Biotechnology,https://english.hus.vnu.edu.vn/
VNU University of Science,Chemical Engineering and Technology,https://english.hus.vnu.edu.vn/
VNU University of Science,Chemistry,https://english.hus.vnu.edu.vn/
VNU University of Science,Computer and Information Science,https://english.hus.vnu.edu.vn/
VNU University of Science,Data Science,https://english.hus.vnu.edu.vn/
VNU University of Science,Electronics Engineering and Informatics,https://english.hus.vnu.edu.vn/
VNU University of Science,Elementary Mathematics Methods (Master's),https://english.hus.vnu.edu.vn/
VNU University of Science,Environmental Engineering,https://english.hus.vnu.edu.vn/
VNU University of Science,Environmental Sciences,https://english.hus.vnu.edu.vn/
VNU University of Science,Food Science and Technology,https://english.hus.vnu.edu.vn/
VNU University of Science,Geological Engineering,https://english.hus.vnu.edu.vn/
VNU University of Science,Geology,https://english.hus.vnu.edu.vn/
VNU University of Science,Geospatial Information Science,https://english.hus.vnu.edu.vn/
VNU University of Science,Honor Program in Biotechnology,https://english.hus.vnu.edu.vn/
VNU University of Science,Honor Program in Chemical Engineering and Technology,https://english.hus.vnu.edu.vn/
VNU University of Science,Honor Program in Computer and Information Science,https://english.hus.vnu.edu.vn/
VNU University of Science,Honor Program in Environmental Science,https://english.hus.vnu.edu.vn/
VNU University of Science,Honor Program in Geology,https://english.hus.vnu.edu.vn/
VNU University of Science,Honor Program in Hydrology,https://english.hus.vnu.edu.vn/
VNU University of Science,Honor Program in Meteorology,https://english.hus.vnu.edu.vn/
VNU University of Science,Honor Program in Oceanography,https://english.hus.vnu.edu.vn/
VNU University of Science,Honor Program in Pharmaceutical Chemistry,https://english.hus.vnu.edu.vn/
VNU University of Science,Honor Program in Physical Geography,https://english.hus.vnu.edu.vn/
VNU University of Science,Hydrology,https://english.hus.vnu.edu.vn/
VNU University of Science,International Standard Program in Biology,https://english.hus.vnu.edu.vn/
VNU University of Science,International Standard Program in Geology,https://english.hus.vnu.edu.vn/
VNU University of Science,International Standard Program in Physics,https://english.hus.vnu.edu.vn/
VNU University of Science,Land Management,https://english.hus.vnu.edu.vn/
VNU University of Science,Management of Resources and Environment,https://english.hus.vnu.edu.vn/
VNU University of Science,Marine Engineering,https://english.hus.vnu.edu.vn/
VNU University of Science,Materials Science,https://english.hus.vnu.edu.vn/
VNU University of Science,Mathematical Foundations (Master's),https://english.hus.vnu.edu.vn/
VNU University of Science,Mathematics,https://english.hus.vnu.edu.vn/
VNU University of Science,Mathematics (Master's),https://english.hus.vnu.edu.vn/
VNU University of Science,Mechanics – Mathematics,https://english.hus.vnu.edu.vn/
VNU University of Science,Meteorology and Climatology,https://english.hus.vnu.edu.vn/
VNU University of Science,Nuclear Technology and Engineering,https://english.hus.vnu.edu.vn/
VNU University of Science,"Occupational Safety, Health and Environment",https://english.hus.vnu.edu.vn/
VNU University of Science,Oceanography,https://english.hus.vnu.edu.vn/
VNU University of Science,Pharmaceutical Chemistry,https://english.hus.vnu.edu.vn/
VNU University of Science,Physical Geography,https://english.hus.vnu.edu.vn/
VNU University of Science,Physics,https://english.hus.vnu.edu.vn/
VNU University of Science,Semiconductor Technology,https://english.hus.vnu.edu.vn/
VNU University of Science,Soil Sciences,https://english.hus.vnu.edu.vn/
VNU University of Science,Talented Program in Biology,https://english.hus.vnu.edu.vn/
VNU University of Science,Talented Program in Chemistry,https://english.hus.vnu.edu.vn/
VNU University of Science,Talented Program in Mathematics,https://english.hus.vnu.edu.vn/
VNU University of Science,Talented Program in Physics,https://english.hus.vnu.edu.vn/
VNU University of Science,Urban Development Management and Real Estate,https://english.hus.vnu.edu.vn/
VNU University of Science,Water Resources and Environment,https://english.hus.vnu.edu.vn/
VNU University of Social Sciences and Humanities,Accounting,https://ussh.vnu.edu.vn/vi/dao-tao/dao-tao-dai-hoc.html
VNU University of Social Sciences and Humanities,Anthropology,https://ussh.vnu.edu.vn/vi/dao-tao/dao-tao-dai-hoc.html
VNU University of Social Sciences and Humanities,Archival Studies,https://ussh.vnu.edu.vn/vi/dao-tao/dao-tao-dai-hoc.html
VNU University of Social Sciences and Humanities,Business Administration,https://ussh.vnu.edu.vn/vi/dao-tao/dao-tao-dai-hoc.html
VNU University of Social Sciences and Humanities,Cultural Studies,https://ussh.vnu.edu.vn/vi/dao-tao/dao-tao-dai-hoc.html
VNU University of Social Sciences and Humanities,Doctor of Philosophy in Anthropology,https://ussh.vnu.edu.vn/vi/dao-tao/dao-tao-sau-dai-hoc/chuong-trinh-dao-tao-tien-si-chuyen-nganh-nhan-hoc-22362.html
VNU University of Social Sciences and Humanities,Education Science,https://ussh.vnu.edu.vn/vi/dao-tao/dao-tao-dai-hoc.html
VNU University of Social Sciences and Humanities,Educational Management,https://ussh.vnu.edu.vn/vi/dao-tao/dao-tao-dai-hoc.html
VNU University of Social Sciences and Humanities,Finance - Banking,https://ussh.vnu.edu.vn/vi/dao-tao/dao-tao-dai-hoc.html
VNU University of Social Sciences and Humanities,Geography,https://ussh.vnu.edu.vn/vi/dao-tao/dao-tao-dai-hoc.html
VNU University of Social Sciences and Humanities,Han Nom Studies,https://ussh.vnu.edu.vn/vi/dao-tao/dao-tao-dai-hoc.html
VNU University of Social Sciences and Humanities,History,https://ussh.vnu.edu.vn/vi/dao-tao/dao-tao-dai-hoc.html
VNU University of Social Sciences and Humanities,Information Management,https://ussh.vnu.edu.vn/vi/dao-tao/dao-tao-dai-hoc.html
VNU University of Social Sciences and Humanities,Information Technology,https://ussh.vnu.edu.vn/vi/dao-tao/dao-tao-dai-hoc.html
VNU University of Social Sciences and Humanities,Information and Library Science,https://ussh.vnu.edu.vn/vi/dao-tao/dao-tao-dai-hoc.html
VNU University of Social Sciences and Humanities,International Business,https://ussh.vnu.edu.vn/vi/dao-tao/dao-tao-dai-hoc.html
VNU University of Social Sciences and Humanities,International Economics,https://ussh.vnu.edu.vn/vi/dao-tao/dao-tao-dai-hoc.html
VNU University of Social Sciences and Humanities,International Studies,https://ussh.vnu.edu.vn/vi/dao-tao/dao-tao-dai-hoc.html
VNU University of Social Sciences and Humanities,Journalism,https://ussh.vnu.edu.vn/vi/dao-tao/dao-tao-dai-hoc.html
VNU University of Social Sciences and Humanities,Law,https://ussh.vnu.edu.vn/vi/dao-tao/dao-tao-dai-hoc.html
VNU University of Social Sciences and Humanities,Linguistics,https://ussh.vnu.edu.vn/vi/dao-tao/dao-tao-dai-hoc.html
VNU University of Social Sciences and Humanities,Literature,https://ussh.vnu.edu.vn/vi/dao-tao/dao-tao-dai-hoc.html
VNU University of Social Sciences and Humanities,Management Science,https://ussh.vnu.edu.vn/vi/dao-tao/dao-tao-dai-hoc.html
VNU University of Social Sciences and Humanities,Master in Anthropology,https://ussh.vnu.edu.vn/vi/dao-tao/dao-tao-sau-dai-hoc.html
VNU University of Social Sciences and Humanities,Master in Application-oriented Archival Studies,https://ussh.vnu.edu.vn/vi/dao-tao/dao-tao-sau-dai-hoc.html
VNU University of Social Sciences and Humanities,Master in Application-oriented Information and Library Science,https://ussh.vnu.edu.vn/vi/dao-tao/dao-tao-sau-dai-hoc.html
VNU University of Social Sciences and Humanities,Master in Application-oriented Science and Technology Management,https://ussh.vnu.edu.vn/vi/dao-tao/dao-tao-sau-dai-hoc.html
VNU University of Social Sciences and Humanities,Master in Cultural Management,https://ussh.vnu.edu.vn/vi/dao-tao/dao-tao-sau-dai-hoc.html
VNU University of Social Sciences and Humanities,Master in History,https://ussh.vnu.edu.vn/vi/dao-tao/dao-tao-sau-dai-hoc.html
VNU University of Social Sciences and Humanities,Master in International Relations,https://ussh.vnu.edu.vn/vi/dao-tao/dao-tao-sau-dai-hoc.html
VNU University of Social Sciences and Humanities,Master in Journalism and Media Management,https://ussh.vnu.edu.vn/vi/dao-tao/dao-tao-sau-dai-hoc.html
VNU University of Social Sciences and Humanities,Master in Linguistics,https://ussh.vnu.edu.vn/vi/dao-tao/chuong-trinh-dao-tao-thac-si/chuong-trinh-dao-tao-trinh-do-thac-si-nganh-ngon-ngu-hoc-nam-2023-22364.html
VNU University of Social Sciences and Humanities,Master in Management Science,https://ussh.vnu.edu.vn/vi/dao-tao/dao-tao-sau-dai-hoc.html
VNU University of Social Sciences and Humanities,Master in Research-oriented Archival Studies,https://ussh.vnu.edu.vn/vi/dao-tao/dao-tao-sau-dai-hoc.html
VNU University of Social Sciences and Humanities,Master in Research-oriented Information and Library Science,https://ussh.vnu.edu.vn/vi/dao-tao/dao-tao-sau-dai-hoc.html
VNU University of Social Sciences and Humanities,Master in Research-oriented Office Administration,https://ussh.vnu.edu.vn/vi/dao-tao/dao-tao-sau-dai-hoc.html
VNU University of Social Sciences and Humanities,Master in Research-oriented Science and Technology Management,https://ussh.vnu.edu.vn/vi/dao-tao/dao-tao-sau-dai-hoc.html
VNU University of Social Sciences and Humanities,Master in Theory and History of Cinema and Television,https://ussh.vnu.edu.vn/vi/dao-tao/dao-tao-sau-dai-hoc.html
VNU University of Social Sciences and Humanities,Multimedia Communication,https://ussh.vnu.edu.vn/vi/dao-tao/dao-tao-dai-hoc.html
VNU University of Social Sciences and Humanities,Office Administration,https://ussh.vnu.edu.vn/vi/dao-tao/dao-tao-dai-hoc.html
VNU University of Social Sciences and Humanities,Oriental Studies,https://ussh.vnu.edu.vn/vi/dao-tao/dao-tao-dai-hoc.html
VNU University of Social Sciences and Humanities,Philosophy,https://ussh.vnu.edu.vn/vi/dao-tao/dao-tao-dai-hoc.html
VNU University of Social Sciences and Humanities,Psychology,https://ussh.vnu.edu.vn/vi/dao-tao/dao-tao-dai-hoc.html
VNU University of Social Sciences and Humanities,Public Relations,https://ussh.vnu.edu.vn/vi/dao-tao/dao-tao-dai-hoc.html
VNU University of Social Sciences and Humanities,Resource and Environmental Management,https://ussh.vnu.edu.vn/vi/dao-tao/dao-tao-dai-hoc.html
